[INFO] [1685191045.597303, 0.000000]: Iniciando os testes...
[INFO] [1685191061.014419, 978.460000]: Aguardando carregamento dos módulos do controlador de voo...
[INFO] [1685191061.017164, 978.460000]: Iniciando os testes...
0.4
############## points_cloud
(-2.071270704269409, 0.8107314705848694, 4.979000091552734)
(-1.9862760305404663, 0.8112199306488037, 4.982000350952148)
(-1.9114748239517212, 0.8161048293113708, 5.01200008392334)
(-1.8451006412506104, 0.8252233266830444, 5.068000316619873)
(-1.7941256761550903, 0.8424833416938782, 5.174000263214111)
(-0.9705511331558228, 0.47969770431518555, 2.946000099182129)
(-0.9033222794532776, 0.47123053669929504, 2.8940000534057617)
(-0.8470333814620972, 0.46781110763549805, 2.873000144958496)
(-0.7953566908836365, 0.46667128801345825, 2.866000175476074)
(-0.7465243935585022, 0.46715977787971497, 2.869000196456909)
(-0.6997743248939514, 0.4691137373447418, 2.88100004196167)
(-0.6548645496368408, 0.4726960062980652, 2.9030001163482666)
(-0.6116923689842224, 0.4782322347164154, 2.937000036239624)
(-0.5709713101387024, 0.4868622124195099, 2.9900002479553223)
(-0.538834273815155, 0.505262017250061, 3.1030001640319824)
(-1.6632864475250244, 1.73235023021698, 10.63900089263916)
(-1.4781430959701538, 1.731210470199585, 10.632000923156738)
(-1.2933639287948608, 1.7302334308624268, 10.62600040435791)
(-1.1086879968643188, 1.7290936708450317, 10.619000434875488)
(-0.9243414402008057, 1.7281166315078735, 10.613000869750977)
(-0.7402027249336243, 1.7271397113800049, 10.607000350952148)
(-0.556219220161438, 1.7259998321533203, 10.600000381469727)
(-0.3725132346153259, 1.7250229120254517, 10.594000816345215)
(-0.18899714946746826, 1.723883032798767, 10.587000846862793)
(-0.005723940674215555, 1.7229061126708984, 10.581000328063965)
(0.1773415356874466, 1.7219290733337402, 10.575000762939453)
(0.3601992726325989, 1.7209521532058716, 10.569000244140625)
(0.5427979230880737, 1.719812273979187, 10.562000274658203)
(0.7252228856086731, 1.7188353538513184, 10.556000709533691)
(0.9074401259422302, 1.7178583145141602, 10.550000190734863)
(1.0893462896347046, 1.7167185544967651, 10.543000221252441)
(1.2711308002471924, 1.715741515159607, 10.53700065612793)
(1.4527075290679932, 1.7147645950317383, 10.531000137329102)
(1.6340765953063965, 1.71378755569458, 10.52500057220459)
(1.8150652647018433, 1.712647795677185, 10.518000602722168)
(1.9960014820098877, 1.7116707563400269, 10.51200008392334)
(2.176729917526245, 1.7106938362121582, 10.506000518798828)
(2.3570263385772705, 1.7095539569854736, 10.499000549316406)
(2.5373220443725586, 1.708577036857605, 10.493000030517578)
(2.717410087585449, 1.7075999975204468, 10.487000465393066)
(2.8972902297973633, 1.7066230773925781, 10.481000900268555)
(3.076962947845459, 1.70564603805542, 10.475000381469727)
(3.2561166286468506, 1.704506278038025, 10.468000411987305)
(3.435356378555298, 1.7035292387008667, 10.462000846862793)
(3.6143884658813477, 1.702552318572998, 10.456000328063965)
(3.793212890625, 1.7015752792358398, 10.450000762939453)
(3.971829414367676, 1.7005983591079712, 10.444000244140625)
(4.149840831756592, 1.6994585990905762, 10.437000274658203)
(4.328024387359619, 1.698481559753418, 10.431000709533691)
(4.506000518798828, 1.6975045204162598, 10.425000190734863)
(4.6837687492370605, 1.6965276002883911, 10.419000625610352)
(4.861329555511475, 1.695550560951233, 10.413000106811523)
(5.038682460784912, 1.6945736408233643, 10.407000541687012)
(5.215827465057373, 1.693596601486206, 10.401000022888184)
(5.392246246337891, 1.692456841468811, 10.394000053405762)
(5.568958759307861, 1.6914799213409424, 10.38800048828125)
(5.7454633712768555, 1.6905028820037842, 10.382000923156738)
(5.921760082244873, 1.689525842666626, 10.37600040435791)
(6.097849369049072, 1.6885489225387573, 10.370000839233398)
(6.273730754852295, 1.6875718832015991, 10.36400032043457)
(6.449404716491699, 1.6865949630737305, 10.358000755310059)
(6.624870777130127, 1.6856179237365723, 10.35200023651123)
(6.800128936767578, 1.6846410036087036, 10.346000671386719)
(6.975179672241211, 1.6836639642715454, 10.34000015258789)
(-6.777294635772705, 1.7617791891098022, 9.780000686645508)
(-6.603940963745117, 1.7606983184814453, 9.77400016784668)
(-6.431452751159668, 1.7597976922988892, 9.769000053405762)
(-6.2584967613220215, 1.7587168216705322, 9.76300048828125)
(-6.086372375488281, 1.7578160762786865, 9.758000373840332)
(-5.914421081542969, 1.7569154500961304, 9.753000259399414)
(-5.742053508758545, 1.7558345794677734, 9.747000694274902)
(-5.570465564727783, 1.7549338340759277, 9.742000579833984)
(-5.399051189422607, 1.7540332078933716, 9.737000465393066)
(-5.227272033691406, 1.7529523372650146, 9.731000900268555)
(-5.056221008300781, 1.752051591873169, 9.726000785827637)
(-4.884840488433838, 1.750970721244812, 9.720000267028809)
(-3.7805418968200684, 1.403478741645813, 7.7910003662109375)
(-3.6091740131378174, 1.3894277811050415, 7.713000297546387)
(-3.4869210720062256, 1.393931269645691, 7.738000392913818)
(-2.174360513687134, 0.903947651386261, 5.01800012588501)
(-2.071270704269409, 0.8969221711158752, 4.979000091552734)
(-1.9862760305404663, 0.8974626064300537, 4.982000350952148)
(-1.9110933542251587, 0.9026866555213928, 5.011000156402588)
(-1.8447365760803223, 0.9127745628356934, 5.067000389099121)
(-1.793778896331787, 0.9318695068359375, 5.173000335693359)
(-0.9708806276321411, 0.5308756232261658, 2.947000026702881)
(-0.9033222794532776, 0.5213281512260437, 2.8940000534057617)
(-0.8470333814620972, 0.5175451636314392, 2.873000144958496)
(-0.7953566908836365, 0.516284167766571, 2.866000175476074)
(-0.7465243935585022, 0.5168246030807495, 2.869000196456909)
(-0.6997743248939514, 0.5189862847328186, 2.88100004196167)
(-0.6548645496368408, 0.5229493975639343, 2.9030001163482666)
(-0.6116923689842224, 0.5290741920471191, 2.937000036239624)
(-0.570780336856842, 0.53844153881073, 2.989000082015991)
(-0.5384869575500488, 0.5586172938346863, 3.1010000705718994)
(-1.5031957626342773, 1.732055902481079, 9.61500072479248)
(-1.3359177112579346, 1.7309751510620117, 9.609000205993652)
(-1.1689691543579102, 1.730074405670166, 9.604000091552734)
(-1.002193808555603, 1.7291736602783203, 9.599000930786133)
(-0.8355914354324341, 1.7282730340957642, 9.594000816345215)
(-0.6691622138023376, 1.7273722887039185, 9.589000701904297)
(-0.5028536915779114, 1.7262914180755615, 9.583000183105469)
(-0.33678796887397766, 1.7253907918930054, 9.57800006866455)
(-0.17089541256427765, 1.7244900465011597, 9.57300090789795)
(-0.005175943952053785, 1.723589301109314, 9.568000793457031)
(0.16037040948867798, 1.7226886749267578, 9.563000679016113)
(0.32570958137512207, 1.7216078042984009, 9.557000160217285)
(0.4908924102783203, 1.7207070589065552, 9.552000045776367)
(0.6559021472930908, 1.7198063135147095, 9.547000885009766)
(0.8207387328147888, 1.7189056873321533, 9.542000770568848)
(0.9854022264480591, 1.7180049419403076, 9.53700065612793)
(1.1498926877975464, 1.717104196548462, 9.532000541687012)
(1.3140720129013062, 1.7160234451293945, 9.526000022888184)
(1.4781988859176636, 1.7151226997375488, 9.521000862121582)
(1.6421525478363037, 1.7142219543457031, 9.516000747680664)
(1.8059332370758057, 1.713321328163147, 9.511000633239746)
(1.9695408344268799, 1.7124205827713013, 9.506000518798828)
(2.1329751014709473, 1.7115198373794556, 9.50100040435791)
(2.296236515045166, 1.7106192111968994, 9.496000289916992)
(2.459324836730957, 1.7097184658050537, 9.491000175476074)
(2.622239828109741, 1.708817720413208, 9.486000061035156)
(2.7846882343292236, 1.7077369689941406, 9.480000495910645)
(2.947239637374878, 1.706836223602295, 9.475000381469727)
(3.1096181869506836, 1.7059354782104492, 9.470000267028809)
(3.2718236446380615, 1.705034852027893, 9.46500015258789)
(3.4338557720184326, 1.7041341066360474, 9.460000038146973)
(3.595715045928955, 1.7032333612442017, 9.455000877380371)
(3.7574009895324707, 1.7023327350616455, 9.450000762939453)
(3.9189138412475586, 1.7014319896697998, 9.445000648498535)
(4.080253601074219, 1.700531244277954, 9.440000534057617)
(4.241420269012451, 1.699630618095398, 9.4350004196167)
(4.402413845062256, 1.6987298727035522, 9.430000305175781)
(4.563234329223633, 1.6978291273117065, 9.425000190734863)
(4.723881721496582, 1.6969285011291504, 9.420000076293945)
(4.8843560218811035, 1.6960277557373047, 9.415000915527344)
(5.044657230377197, 1.695127010345459, 9.410000801086426)
(5.204785346984863, 1.6942263841629028, 9.405000686645508)
(5.364740371704102, 1.6933256387710571, 9.40000057220459)
(5.524522304534912, 1.6924248933792114, 9.395000457763672)
(5.684131145477295, 1.6915242671966553, 9.390000343322754)
(5.843566417694092, 1.6906235218048096, 9.385000228881836)
(6.002829074859619, 1.6897227764129639, 9.380000114440918)
(6.161918640136719, 1.6888221502304077, 9.375)
(6.320834636688232, 1.687921404838562, 9.370000839233398)
(-6.173020839691162, 1.7589012384414673, 8.907999992370605)
(-6.015437126159668, 1.7579140663146973, 8.903000831604004)
(-5.858685493469238, 1.7571241855621338, 8.89900016784668)
(-5.701430797576904, 1.7561370134353638, 8.894000053405762)
(-5.544973373413086, 1.7553471326828003, 8.890000343322754)
(-5.388047695159912, 1.7543598413467407, 8.885000228881836)
(-5.231884479522705, 1.7535700798034668, 8.881000518798828)
(-5.075287818908691, 1.7525827884674072, 8.87600040435791)
(-4.919418811798096, 1.7517930269241333, 8.872000694274902)
(-4.763151168823242, 1.7508057355880737, 8.867000579833984)
(-4.607576370239258, 1.7500159740447998, 8.863000869750977)
(-4.451637268066406, 1.7490286827087402, 8.858000755310059)
(-3.7815122604370117, 1.5387424230575562, 7.793000221252441)
(-3.6091740131378174, 1.5229463577270508, 7.713000297546387)
(-3.4869210720062256, 1.5278825759887695, 7.738000392913818)
(-2.1747939586639404, 0.9910109639167786, 5.019000053405762)
(-2.071270704269409, 0.9831128716468811, 4.979000091552734)
(-1.9862760305404663, 0.9837052226066589, 4.982000350952148)
(-1.9110933542251587, 0.9894313216209412, 5.011000156402588)
(-1.8447365760803223, 1.0004886388778687, 5.067000389099121)
(-1.7934321165084839, 1.0212210416793823, 5.172000408172607)
(-0.9708806276321411, 0.5818906426429749, 2.947000026702881)
(-0.9033222794532776, 0.57142573595047, 2.8940000534057617)
(-0.8470333814620972, 0.5672792196273804, 2.873000144958496)
(-0.7953566908836365, 0.5658970475196838, 2.866000175476074)
(-0.7465243935585022, 0.5664893984794617, 2.869000196456909)
(-0.6997743248939514, 0.5688588619232178, 2.88100004196167)
(-0.6548645496368408, 0.5732027888298035, 2.9030001163482666)
(-0.6116923689842224, 0.5799161791801453, 2.937000036239624)
(-0.570780336856842, 0.590183675289154, 2.989000082015991)
(-0.5383133292198181, 0.6121007800102234, 3.1000001430511475)
(-1.3710895776748657, 1.7316529750823975, 8.770000457763672)
(-1.218717336654663, 1.730863094329834, 8.766000747680664)
(-1.066483497619629, 1.73007333278656, 8.76200008392334)
(-0.9142838716506958, 1.7290860414505005, 8.756999969482422)
(-0.7623443603515625, 1.7282962799072266, 8.753000259399414)
(-0.6105433702468872, 1.727506399154663, 8.749000549316406)
(-0.4588283896446228, 1.726519227027893, 8.744000434875488)
(-0.3073216676712036, 1.7257293462753296, 8.74000072479248)
(-0.15595343708992004, 1.7249395847320557, 8.736000061035156)
(-0.004723156802356243, 1.723952293395996, 8.730999946594238)
(0.14635078608989716, 1.7231625318527222, 8.72700023651123)
(0.2972862422466278, 1.7223726511001587, 8.723000526428223)
(0.44808322191238403, 1.7215828895568848, 8.719000816345215)
(0.5986729860305786, 1.7205955982208252, 8.714000701904297)
(0.7491756677627563, 1.7198058366775513, 8.710000038146973)
(0.8994365334510803, 1.7188185453414917, 8.705000877380371)
(1.049644947052002, 1.7180287837982178, 8.701000213623047)
(1.1997148990631104, 1.7172389030456543, 8.697000503540039)
(1.3496463298797607, 1.7164491415023804, 8.693000793457031)
(1.4992667436599731, 1.7154618501663208, 8.688000679016113)
(1.6489038467407227, 1.7146720886230469, 8.684000015258789)
(1.7984024286270142, 1.7138822078704834, 8.680000305175781)
(1.9477626085281372, 1.7130924463272095, 8.676000595092773)
(2.096742630004883, 1.71210515499115, 8.671000480651855)
(2.2458083629608154, 1.711315393447876, 8.667000770568848)
(2.394735813140869, 1.710525631904602, 8.663000106811523)
(2.543524742126465, 1.7097357511520386, 8.659000396728516)
(2.691864013671875, 1.708748459815979, 8.654000282287598)
(2.8403587341308594, 1.707958698272705, 8.65000057220459)
(2.9887149333953857, 1.7071689367294312, 8.646000862121582)
(3.136932611465454, 1.7063790559768677, 8.642000198364258)
(3.2846314907073975, 1.7053918838500977, 8.63700008392334)
(3.4325547218322754, 1.7046020030975342, 8.633000373840332)
(3.5803396701812744, 1.7038122415542603, 8.629000663757324)
(3.7279860973358154, 1.7030223608016968, 8.625)
(3.8754940032958984, 1.7022325992584229, 8.621000289916992)
(4.022396564483643, 1.7012453079223633, 8.616000175476074)
(4.169610023498535, 1.7004555463790894, 8.612000465393066)
(4.316685199737549, 1.6996657848358154, 8.608000755310059)
(4.463622093200684, 1.698875904083252, 8.604000091552734)
(4.610420227050781, 1.698086142539978, 8.600000381469727)
(4.756526470184326, 1.6970988512039185, 8.595000267028809)
(4.9030303955078125, 1.6963090896606445, 8.5910005569458)
(5.049395561218262, 1.695519208908081, 8.587000846862793)
(5.195622444152832, 1.6947294473648071, 8.583000183105469)
(5.341711044311523, 1.6939395666122437, 8.579000473022461)
(5.487020969390869, 1.6929523944854736, 8.574000358581543)
(5.632814884185791, 1.6921625137329102, 8.570000648498535)
(5.778470516204834, 1.6913727521896362, 8.565999984741211)
(-5.667149066925049, 1.7563295364379883, 8.178000450134277)
(-5.522878170013428, 1.7554705142974854, 8.17400074005127)
(-5.379404067993164, 1.7548261880874634, 8.171000480651855)
(-5.235393047332764, 1.7539671659469604, 8.167000770568848)
(-5.091520309448242, 1.7531081438064575, 8.163000106811523)
(-4.947786331176758, 1.752249002456665, 8.159000396728516)
(-4.804780006408691, 1.7516047954559326, 8.156000137329102)
(-4.6613054275512695, 1.7507457733154297, 8.152000427246094)
(-4.517969131469727, 1.7498866319656372, 8.148000717163086)
(-4.374772071838379, 1.7490276098251343, 8.144000053405762)
(-4.232232570648193, 1.7483832836151123, 8.141000747680664)
(-4.089294910430908, 1.7475242614746094, 8.13700008392334)
(-3.946495532989502, 1.7466652393341064, 8.133000373840332)
(-3.8038346767425537, 1.7458062171936035, 8.129000663757324)
(-3.6617629528045654, 1.7451618909835815, 8.12600040435791)
(-2.1747939586639404, 1.0778940916061401, 5.019000053405762)
(-2.071270704269409, 1.0693036317825317, 4.979000091552734)
(-1.9862760305404663, 1.0699478387832642, 4.982000350952148)
(-1.9110933542251587, 1.0761760473251343, 5.011000156402588)
(-1.8443725109100342, 1.0879878997802734, 5.066000461578369)
(-1.7930853366851807, 1.1105380058288574, 5.1710004806518555)
(-0.9712100625038147, 0.6331205368041992, 2.948000192642212)
(-0.9033222794532776, 0.6215233206748962, 2.8940000534057617)
(-0.8470333814620972, 0.6170132756233215, 2.873000144958496)
(-0.7953566908836365, 0.6155099868774414, 2.866000175476074)
(-0.7465243935585022, 0.6161542534828186, 2.869000196456909)
(-0.6997743248939514, 0.6187313795089722, 2.88100004196167)
(-0.6548645496368408, 0.6234561800956726, 2.9030001163482666)
(-0.6116923689842224, 0.6307581067085266, 2.937000036239624)
(-0.570780336856842, 0.6419257521629333, 2.989000082015991)
(-0.5381396412849426, 0.6655496954917908, 3.0990002155303955)
(-1.2605582475662231, 1.731631875038147, 8.063000679016113)
(-1.120424747467041, 1.7307727336883545, 8.059000015258789)
(-0.9804297089576721, 1.7299137115478516, 8.055000305175781)
(-0.8405731916427612, 1.7290546894073486, 8.051000595092773)
(-0.7009422779083252, 1.7284103631973267, 8.04800033569336)
(-0.5613453984260559, 1.7275513410568237, 8.044000625610352)
(-0.42188704013824463, 1.7266923189163208, 8.039999961853027)
(-0.28260231018066406, 1.7260479927062988, 8.03700065612793)
(-0.14340361952781677, 1.725188970565796, 8.032999992370605)
(-0.004343400243669748, 1.724329948425293, 8.029000282287598)
(0.1345950961112976, 1.723685622215271, 8.026000022888184)
(0.2733956575393677, 1.722826600074768, 8.022000312805176)
(0.4121091067790985, 1.722182273864746, 8.019000053405762)
(0.5506500005722046, 1.7213232517242432, 8.015000343322754)
(0.689052402973175, 1.7204642295837402, 8.011000633239746)
(0.827419638633728, 1.7198199033737183, 8.008000373840332)
(0.9655624032020569, 1.7189608812332153, 8.004000663757324)
(1.1035666465759277, 1.7181017398834229, 8.0)
(1.2415876388549805, 1.7174575328826904, 7.997000217437744)
(1.3793323040008545, 1.716598391532898, 7.993000507354736)
(1.516938328742981, 1.715739369392395, 7.98900032043457)
(1.6546131372451782, 1.7150951623916626, 7.9860005378723145)
(1.7919596433639526, 1.7142360210418701, 7.982000350952148)
(1.929409384727478, 1.7135918140411377, 7.979000568389893)
(2.0664961338043213, 1.7127326726913452, 7.975000381469727)
(2.203720808029175, 1.7120884656906128, 7.972000598907471)
(2.340548038482666, 1.7112293243408203, 7.968000411987305)
(2.47723650932312, 1.7103703022003174, 7.964000225067139)
(2.6141152381896973, 1.709726095199585, 7.961000442504883)
(2.7505440711975098, 1.7088669538497925, 7.957000255584717)
(2.887197494506836, 1.70822274684906, 7.954000473022461)
(3.023366928100586, 1.7073636054992676, 7.950000286102295)
(3.159397602081299, 1.7065045833587646, 7.946000576019287)
(3.2957048416137695, 1.7058602571487427, 7.943000316619873)
(3.43147611618042, 1.7050012350082397, 7.939000606536865)
(3.5675582885742188, 1.7043570280075073, 7.936000347137451)
(3.7030696868896484, 1.7034978866577148, 7.932000160217285)
(3.8389270305633545, 1.7028536796569824, 7.929000377655029)
(3.9741787910461426, 1.70199453830719, 7.925000190734863)
(4.109292030334473, 1.701135516166687, 7.9210004806518555)
(4.244802951812744, 1.700491189956665, 7.918000221252441)
(4.379656791687012, 1.699632167816162, 7.914000511169434)
(4.514942646026611, 1.6989879608154297, 7.9110002517700195)
(4.649536609649658, 1.6981288194656372, 7.907000541687012)
(4.784597396850586, 1.6974846124649048, 7.904000282287598)
(4.91893196105957, 1.6966254711151123, 7.90000057220459)
(5.053767681121826, 1.6959812641143799, 7.897000312805176)
(5.18784236907959, 1.6951221227645874, 7.893000602722168)
(5.322453022003174, 1.694477915763855, 7.890000343322754)
(-5.238197326660156, 1.754244089126587, 7.559000492095947)
(-5.10531759262085, 1.7535479068756104, 7.556000232696533)
(-4.972541809082031, 1.7528517246246338, 7.553000450134277)
(-4.839869976043701, 1.7521554231643677, 7.550000190734863)
(-4.707302093505859, 1.7514592409133911, 7.547000408172607)
(-4.574231147766113, 1.7505309581756592, 7.543000221252441)
(-4.441888332366943, 1.7498347759246826, 7.5400004386901855)
(-4.3096489906311035, 1.7491384744644165, 7.5370001792907715)
(-4.177513599395752, 1.74844229221344, 7.534000396728516)
(-4.044944763183594, 1.747514009475708, 7.53000020980835)
(-3.913034677505493, 1.7468178272247314, 7.527000427246094)
(-3.7812283039093018, 1.7461215257644653, 7.52400016784668)
(-3.6495256423950195, 1.7454253435134888, 7.521000385284424)
(-3.5179269313812256, 1.7447291612625122, 7.51800012588501)
(-3.385981559753418, 1.7438008785247803, 7.514000415802002)
(-2.175227165222168, 1.1650093793869019, 5.020000457763672)
(-2.071270704269409, 1.1554943323135376, 4.979000091552734)
(-1.9862760305404663, 1.1561905145645142, 4.982000350952148)
(-1.9107120037078857, 1.1626886129379272, 5.010000228881836)
(-1.8443725109100342, 1.1756846904754639, 5.066000461578369)
(-1.7927385568618774, 1.1998203992843628, 5.170000076293945)
(-0.9712100625038147, 0.6841529011726379, 2.948000192642212)
(-0.9036344289779663, 0.6718530058860779, 2.8950002193450928)
(-0.8470333814620972, 0.6667473912239075, 2.873000144958496)
(-0.7953566908836365, 0.6651228666305542, 2.866000175476074)
(-0.7465243935585022, 0.6658191084861755, 2.869000196456909)
(-0.6997743248939514, 0.6686039566993713, 2.88100004196167)
(-0.6548645496368408, 0.6737095713615417, 2.9030001163482666)
(-0.6116923689842224, 0.6816000938415527, 2.937000036239624)
(-0.5705893635749817, 0.6934358477592468, 2.9880001544952393)
(-0.5377923846244812, 0.7187318801879883, 3.0970001220703125)
(-1.1662859916687012, 1.7312688827514648, 7.460000514984131)
(-1.0367299318313599, 1.7305725812911987, 7.457000255584717)
(-0.9072778224945068, 1.7298763990402222, 7.454000473022461)
(-0.7779295444488525, 1.7291802167892456, 7.451000213623047)
(-0.648685097694397, 1.7284839153289795, 7.448000431060791)
(-0.5195445418357849, 1.727787733078003, 7.445000171661377)
(-0.39050787687301636, 1.7270915508270264, 7.442000389099121)
(-0.26153987646102905, 1.7261632680892944, 7.438000202178955)
(-0.1327282339334488, 1.7254669666290283, 7.435000419616699)
(-0.004020444583147764, 1.7247707843780518, 7.432000160217285)
(0.12458347529172897, 1.7240746021270752, 7.429000377655029)
(0.2530835270881653, 1.723378300666809, 7.426000118255615)
(0.3814797103404999, 1.7226821184158325, 7.423000335693359)
(0.5097720623016357, 1.721985936164856, 7.4200005531311035)
(0.6379604935646057, 1.7212896347045898, 7.4170002937316895)
(0.7659417986869812, 1.720361351966858, 7.413000583648682)
(0.8939052224159241, 1.7196651697158813, 7.410000324249268)
(1.0217647552490234, 1.7189689874649048, 7.407000541687012)
(1.1495203971862793, 1.7182726860046387, 7.404000282287598)
(1.277172327041626, 1.717576503753662, 7.401000499725342)
(1.4047201871871948, 1.7168803215026855, 7.398000240325928)
(1.5321643352508545, 1.7161840200424194, 7.395000457763672)
(1.6595045328140259, 1.7154878377914429, 7.392000198364258)
(1.7867408990859985, 1.7147916555404663, 7.389000415802002)
(1.9138734340667725, 1.7140953540802002, 7.386000156402588)
(2.0409021377563477, 1.7133991718292236, 7.383000373840332)
(2.1675331592559814, 1.7124708890914917, 7.379000186920166)
(2.2943367958068848, 1.7117747068405151, 7.37600040435791)
(2.4210364818573, 1.711078405380249, 7.373000144958496)
(2.5476322174072266, 1.7103822231292725, 7.37000036239624)
(2.674124240875244, 1.709686040878296, 7.367000579833984)
(2.8005123138427734, 1.7089897394180298, 7.36400032043457)
(2.9267966747283936, 1.7082935571670532, 7.3610005378723145)
(3.0529770851135254, 1.7075973749160767, 7.3580002784729)
(3.179053544998169, 1.7069010734558105, 7.3550004959106445)
(3.3050262928009033, 1.706204891204834, 7.3520002365112305)
(3.4308950901031494, 1.7055087089538574, 7.349000453948975)
(3.5566599369049072, 1.7048124074935913, 7.3460001945495605)
(3.682321071624756, 1.7041162252426147, 7.343000411987305)
(3.807359457015991, 1.7031879425048828, 7.339000225067139)
(3.932795524597168, 1.7024917602539062, 7.336000442504883)
(4.0581278800964355, 1.7017954587936401, 7.333000183105469)
(4.183356285095215, 1.7010992765426636, 7.330000400543213)
(4.308480262756348, 1.700403094291687, 7.327000141143799)
(4.433501243591309, 1.699706792831421, 7.324000358581543)
(4.558417797088623, 1.6990106105804443, 7.321000576019287)
(4.683230400085449, 1.6983144283294678, 7.318000316619873)
(4.807939529418945, 1.6976181268692017, 7.315000534057617)
(4.932544708251953, 1.696921944618225, 7.312000274658203)
(-4.870227813720703, 1.7526737451553345, 7.028000354766846)
(-4.746540069580078, 1.7519255876541138, 7.025000095367432)
(-4.622956275939941, 1.751177430152893, 7.022000312805176)
(-4.499476432800293, 1.7504292726516724, 7.01900053024292)
(-4.376100540161133, 1.7496811151504517, 7.016000270843506)
(-4.253434658050537, 1.7491823434829712, 7.014000415802002)
(-4.1302490234375, 1.7484341859817505, 7.011000156402588)
(-4.007167339324951, 1.7476860284805298, 7.008000373840332)
(-3.8841893672943115, 1.746937870979309, 7.005000114440918)
(-3.76131534576416, 1.7461897134780884, 7.002000331878662)
(-3.6390650272369385, 1.745690941810608, 7.000000476837158)
(-3.5163815021514893, 1.7449427843093872, 6.997000217437744)
(-3.393801689147949, 1.7441946268081665, 6.994000434875488)
(-3.2713258266448975, 1.7434464693069458, 6.991000175476074)
(-3.149404525756836, 1.7429476976394653, 6.98900032043457)
(-2.175227165222168, 1.251909852027893, 5.020000457763672)
(-2.071270704269409, 1.2416850328445435, 4.979000091552734)
(-1.9862760305404663, 1.2424331903457642, 4.982000350952148)
(-1.9107120037078857, 1.2494159936904907, 5.010000228881836)
(-1.844008445739746, 1.263132095336914, 5.065000057220459)
(-1.7923917770385742, 1.2890681028366089, 5.169000148773193)
(-0.9715394973754883, 0.7354346513748169, 2.949000120162964)
(-0.9036344289779663, 0.721967875957489, 2.8950002193450928)
(-0.8470333814620972, 0.7164814472198486, 2.873000144958496)
(-0.7953566908836365, 0.714735746383667, 2.866000175476074)
(-0.7465243935585022, 0.7154839038848877, 2.869000196456909)
(-0.6997743248939514, 0.7184765338897705, 2.88100004196167)
(-0.6548645496368408, 0.7239629626274109, 2.9030001163482666)
(-0.6114841103553772, 0.7321926355361938, 2.936000108718872)
(-0.5705893635749817, 0.7451606392860413, 2.9880001544952393)
(-0.5376186966896057, 0.772094190120697, 3.0960001945495605)
(-1.0853025913238525, 1.7312266826629639, 6.942000389099121)
(-0.9647136330604553, 1.7304785251617432, 6.939000129699707)
(-0.8442285060882568, 1.7297303676605225, 6.936000347137451)
(-0.7239516377449036, 1.729231595993042, 6.934000492095947)
(-0.6036568880081177, 1.7284834384918213, 6.931000232696533)
(-0.4834660589694977, 1.7277352809906006, 6.928000450134277)
(-0.36343154311180115, 1.7272365093231201, 6.926000118255615)
(-0.24343110620975494, 1.7264883518218994, 6.923000335693359)
(-0.12353454530239105, 1.7257401943206787, 6.9200005531311035)
(-0.0037418482825160027, 1.724992036819458, 6.9170002937316895)
(0.11596375703811646, 1.7244932651519775, 6.9150004386901855)
(0.23556603491306305, 1.7237451076507568, 6.9120001792907715)
(0.3550644516944885, 1.7229969501495361, 6.909000396728516)
(0.4745277166366577, 1.7224981784820557, 6.907000541687012)
(0.593835711479187, 1.721750020980835, 6.904000282287598)
(0.7130398154258728, 1.7210018634796143, 6.901000499725342)
(0.8322607278823853, 1.7205030918121338, 6.89900016784668)
(0.9512744545936584, 1.719754934310913, 6.896000385284424)
(1.0701842308044434, 1.7190067768096924, 6.89300012588501)
(1.1889902353286743, 1.7182586193084717, 6.890000343322754)
(1.307882308959961, 1.7177598476409912, 6.88800048828125)
(1.4264978170394897, 1.7170116901397705, 6.885000228881836)
(1.5450094938278198, 1.7162635326385498, 6.88200044631958)
(1.6636592149734497, 1.7157647609710693, 6.880000114440918)
(1.7819803953170776, 1.7150167226791382, 6.877000331878662)
(1.9001978635787964, 1.7142685651779175, 6.874000549316406)
(2.0186052322387695, 1.713769793510437, 6.872000217437744)
(2.136632204055786, 1.7130216360092163, 6.869000434875488)
(2.2545552253723145, 1.7122734785079956, 6.866000175476074)
(2.372720241546631, 1.7117747068405151, 6.86400032043457)
(2.490453004837036, 1.7110265493392944, 6.8610005378723145)
(2.608081817626953, 1.7102783918380737, 6.8580002784729)
(2.7260043621063232, 1.7097796201705933, 6.8560004234313965)
(2.843442678451538, 1.7090314626693726, 6.853000164031982)
(2.9607772827148438, 1.7082833051681519, 6.850000381469727)
(3.0784575939178467, 1.7077845335006714, 6.848000526428223)
(3.19560170173645, 1.7070363759994507, 6.845000267028809)
(3.3126418590545654, 1.70628821849823, 6.842000484466553)
(3.430079936981201, 1.7057894468307495, 6.840000152587891)
(3.5469295978546143, 1.7050412893295288, 6.837000370025635)
(3.6636757850646973, 1.704293131828308, 6.834000110626221)
(3.7808711528778076, 1.7037943601608276, 6.832000255584717)
(3.8974268436431885, 1.703046202659607, 6.829000473022461)
(4.014466762542725, 1.7025474309921265, 6.827000141143799)
(4.130831718444824, 1.7017992734909058, 6.824000358581543)
(4.247093200683594, 1.701051115989685, 6.821000099182129)
(4.363890171051025, 1.7005523443222046, 6.819000244140625)
(4.479961395263672, 1.6998041868209839, 6.816000461578369)
